time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,late_gate_beam_plan_id,late_gate_beam_preferred_side,late_gate_beam_plan_remaining,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s,termination_reason,termination_detail,stall_mode,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
0.9055367080145516,absorbing,,,,,,,L,5,4,254,245,15,2,17,6,3,17,0.026558833953458816,0.022158415988087654,0.04871724994154647,0.04916391603183001,7096,6256,16,16,False,False,False,False,7096,16,False,512,0.0006,,160,0,total_elems,7096,6256,1,1,,,,0.0,,,,16,4,7096,604,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.957685167028103,absorbing,,,,,,,L,6,4,254,245,18,2,20,7,3,20,0.026212458964437246,0.022798167017754167,0.049010625982191414,0.04949145804857835,11764,8176,16,16,False,False,False,False,11764,16,False,512,0.0006,,160,0,total_elems,11764,8176,1,1,,,,0.0,,,,16,4,11764,718,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.010970167000778,absorbing,,,,,,,L,7,4,254,245,21,2,23,6,3,23,0.02749066596152261,0.022370917024090886,0.049861582985613495,0.050320624955929816,18760,12844,64,16,False,False,False,False,18760,64,False,512,0.0006,,160,0,total_elems,18760,12844,1,1,,,,0.0,,,,64,4,18760,874,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0850066670100205,absorbing,,,,,,,L,8,4,254,245,24,2,26,6,3,26,0.045709541998803616,0.024924541008658707,0.07063408300746232,0.07120799995027483,52072,19876,64,64,False,False,False,False,52072,64,False,512,0.0006,,160,0,total_elems,52072,19876,1,1,,,,0.0,,,,64,4,52072,1120,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1788064580177888,absorbing,,,,,,,R,8,5,254,245,24,3,27,3,1,27,0.051178291032556444,0.039147290983237326,0.09032558201579377,0.09086037502856925,77992,53188,64,64,False,False,False,False,53188,64,False,512,0.0006,,160,0,total_elems,77992,53188,1,1,,,,0.0,,,,64,4,53188,1156,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2734020000207238,absorbing,,,,,,,R,8,6,254,245,24,4,28,3,1,28,0.052787333028391004,0.03816654201364145,0.09095387504203245,0.09144312504213303,78148,53568,64,64,False,False,False,False,53568,64,False,512,0.0006,,160,0,total_elems,78148,53568,1,1,,,,0.0,,,,64,4,53568,1170,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3715514170471579,absorbing,,,,,,,R,8,7,254,245,24,6,30,2,2,30,0.05564916698494926,0.03861633298220113,0.09426549996715039,0.09474879101617262,78528,54240,64,64,False,False,False,False,54240,64,False,512,0.0006,,160,0,total_elems,78528,54240,1,1,,,,0.0,,,,64,4,54240,1200,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4675596250453964,absorbing,,,,,,,R,8,8,254,245,24,6,30,4,0,30,0.055737624992616475,0.03648449998581782,0.0922221249784343,0.0927656670100987,79200,55584,64,64,False,False,False,False,55584,64,False,512,0.0006,,160,0,total_elems,79200,55584,1,1,,,,0.0,,,,64,4,55584,1248,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5686109170201235,absorbing,,,,,,,L,9,8,254,245,28,6,34,3,4,34,0.05687450000550598,0.04033608303871006,0.09721058304421604,0.09778704098425806,80544,60768,64,64,False,False,False,False,80544,64,False,512,0.0006,,160,0,total_elems,80544,60768,1,1,,,,0.0,,,,64,4,80544,1512,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.678927917033434,absorbing,,,,,,,L,10,8,254,245,30,6,36,5,2,36,0.05695758300134912,0.04945774999214336,0.10641533299349248,0.10693841701140627,94752,85728,64,64,False,False,False,False,94752,64,False,512,0.0006,,160,0,total_elems,94752,85728,1,1,,,,0.0,,,,64,4,94752,1752,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8936033750069328,absorbing,,,,,,,L,11,8,254,245,34,6,40,3,4,40,0.15439325000625104,0.056129208009224385,0.21052245801547542,0.21120420802617446,122336,99936,64,64,False,False,False,False,122336,64,False,512,0.0006,,160,0,total_elems,122336,99936,1,1,,,,0.0,,,,64,4,122336,2000,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.039631667023059,absorbing,,,,,,,L,12,8,254,245,36,6,42,3,2,42,0.07707808399572968,0.06491975003154948,0.14199783402727917,0.1426743749761954,140192,127520,64,64,False,False,False,False,140192,64,False,512,0.0006,,160,0,total_elems,140192,127520,1,1,,,,0.0,,,,64,4,140192,2144,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2719359580078162,absorbing,,,,,,,R,12,9,254,245,36,8,44,3,2,44,0.15458899998338893,0.07330904202535748,0.22789804200874642,0.22848920797696337,266144,145376,256,64,False,False,False,False,145376,64,False,512,0.0006,,160,0,total_elems,266144,145376,1,1,,,,0.0,,,,64,4,145376,2246,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.503799833008088,absorbing,,,,,,,R,12,10,254,245,36,8,44,5,0,44,0.154986291017849,0.07274304202292114,0.22772933304077014,0.22835916600888595,271200,150176,256,64,False,False,False,False,150176,64,False,512,0.0006,,160,0,total_elems,271200,150176,1,1,,,,0.0,,,,64,4,150176,2348,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7416476670186967,absorbing,,,,,,,R,12,11,254,245,36,11,47,1,3,47,0.1521676250267774,0.08150241599651054,0.23367004102328792,0.23438470799010247,276128,158240,256,64,False,False,False,False,158240,64,False,512,0.0006,,160,0,total_elems,276128,158240,1,1,,,,0.0,,,,64,4,158240,2448,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.040176375012379,absorbing,,,,,,,R,12,12,254,245,36,13,49,2,2,49,0.1529904999770224,0.14094820799073204,0.29393870796775445,0.29454841697588563,284192,164384,256,64,False,False,False,False,164384,64,False,512,0.0006,,160,0,total_elems,284192,164384,1,1,,,,0.0,,,,64,4,164384,2544,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.2805509170284495,absorbing,,,,,,,L,13,12,254,245,38,13,51,5,2,51,0.1574425830040127,0.07832495903130621,0.2357675420353189,0.23632562498096377,290336,162848,256,64,False,False,False,False,290336,256,False,512,0.0006,,160,0,total_elems,290336,162848,1,1,,,,0.0,,,,256,4,290336,3056,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.665470792038832,absorbing,,,,,,,L,14,12,254,245,39,13,52,6,1,52,0.2427241670084186,0.13773808401310816,0.38046225102152675,0.38098779204301536,302624,288800,256,256,False,False,False,False,302624,256,False,512,0.0006,,160,0,total_elems,302624,288800,1,1,,,,0.0,,,,256,4,302624,3120,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.05641945800744,absorbing,,,,,,,L,15,12,254,245,39,13,52,6,0,52,0.24205370800336823,0.14442395902005956,0.3864776670234278,0.38725820899708197,342560,301088,256,256,False,False,False,False,342560,256,False,512,0.0006,,160,0,total_elems,342560,301088,1,1,,,,0.0,,,,256,4,342560,3312,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.937862207996659,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,512544,3816,158,40,0,both,0,20,20,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.66517112503061,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,269216,2812,158,40,0,both,1,19,19,6,7,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.224925125017762,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,209440,2528,158,40,0,left,0,20,20,4,11,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.582870208017994,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,116768,2128,158,40,0,left,1,19,19,6,17,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.770631708030123,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,79072,1788,158,40,0,right,0,20,20,5,22,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.93248991703149,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,59616,1588,158,40,0,right,1,19,19,6,28,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.168083167052828,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,40512,1304,158,40,1,both,0,20,20,10,10,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.365858958044555,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,36128,1216,158,40,1,both,1,19,19,4,14,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.452771875017788,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,29856,1132,158,40,1,left,0,20,20,3,17,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.54240195802413,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,25328,1064,158,40,1,left,1,19,19,4,21,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.6168367920327,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,25136,1056,158,40,1,right,0,20,20,1,22,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.687541207997128,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,24000,1024,158,40,1,right,1,19,19,3,25,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.818036917014979,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,22224,972,158,40,2,both,0,20,20,5,5,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.943359458004124,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,21264,948,158,40,2,both,1,19,19,2,7,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.000893332995474,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20496,932,158,40,2,left,0,20,20,1,8,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.042119542020373,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20496,932,158,40,2,left,1,19,19,0,8,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.077658292022534,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20496,932,158,40,2,right,0,20,20,0,8,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.117949792009313,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20496,932,158,40,2,right,1,19,19,0,8,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.237364375032485,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20304,924,158,40,3,both,0,20,20,1,1,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.357768750051036,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20064,912,158,40,3,both,1,19,19,2,3,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.389683832996525,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20064,912,158,40,3,left,0,20,20,0,3,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.423579458030872,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20064,912,158,40,3,left,1,19,19,0,3,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.454719625005964,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20064,912,158,40,3,right,0,20,20,0,3,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.48862870800076,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20064,912,158,40,3,right,1,19,19,0,3,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.562682958028745,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20064,912,158,40,4,both,0,20,20,0,0,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.640377917035948,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20064,912,158,40,4,both,1,19,19,0,0,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.679270542052109,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20064,912,158,40,4,left,0,20,20,0,0,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.71896537503926,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20064,912,158,40,4,left,1,19,19,0,0,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.75393529201392,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20064,912,158,40,4,right,0,20,20,0,0,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.794098042009864,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20064,912,158,40,4,right,1,19,19,0,0,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.8852824170026,unswap_cycle_summary,,,,,,,,,,,,39,13,52,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,,,,32,4,20064,912,158,40,,,,,,,,,,,,,,,,,,,,1,9.064924584003165,52,808,756,52,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.81622358300956,rewiring,left,post_unswap,0.9270906249876134,241,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,50,False,52,4,bond_profile,8,False,1,3033,"(170, 32, 13, 8, 41, 1098, 234)",0.005644374992698431,0.9214002519147471,"[{'seed': 2024, 'score': (170, 32, 13, 8, 47, 1122, 222), 'num_layers': 222, 'total_swaps': 1122, 'max_layer_swaps': 11, 'swap_only_layers': 47, 'work_layers': 175, 'unitary_layers': 175, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 170, 'bond_profile_max_cost': 32, 'bond_profile_gate_count': 13}, {'seed': 3033, 'score': (170, 32, 13, 8, 41, 1098, 234), 'num_layers': 234, 'total_swaps': 1098, 'max_layer_swaps': 11, 'swap_only_layers': 41, 'work_layers': 193, 'unitary_layers': 193, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 170, 'bond_profile_max_cost': 32, 'bond_profile_gate_count': 13}, {'seed': 4042, 'score': (174, 32, 14, 8, 55, 1123, 247), 'num_layers': 247, 'total_swaps': 1123, 'max_layer_swaps': 10, 'swap_only_layers': 55, 'work_layers': 192, 'unitary_layers': 192, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 174, 'bond_profile_max_cost': 32, 'bond_profile_gate_count': 14}, {'seed': 5051, 'score': (172, 32, 13, 8, 54, 1120, 228), 'num_layers': 228, 'total_swaps': 1120, 'max_layer_swaps': 10, 'swap_only_layers': 54, 'work_layers': 174, 'unitary_layers': 174, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 172, 'bond_profile_max_cost': 32, 'bond_profile_gate_count': 13}]",0.9270747500122525,1.787550040986389,,,,,,,,,,,,,
