time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,termination_reason,termination_detail,unswap_cycle,gates_consumed,total_work_gates,remaining_work_gates,abort_after_no_progress_unswap_cycles,hit_max_bond,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,rewire_wall_time_s,accounted_wall_time_s
2.294744625003659,absorbing,,,,,,,R,3,6,1353,1559,1,1,2,12,0,2,0.02650675000040792,0.023130082990974188,0.04963683299138211,0.050059166009305045,29108,17516,64,16,False,False,False,False,17516,16,False,4096,0.002,,224,0,total_elems,29108,17516,1,1,,,,0.0,16,4,17516,1102,222,56,,,,,,,,,,,,,,,,,,
2.351730916998349,absorbing,,,,,,,L,4,6,1353,1559,2,1,3,14,1,3,0.02988120898953639,0.025335708996863104,0.055216917986399494,0.05563633400015533,33200,36008,64,64,False,False,False,False,33200,64,False,4096,0.002,,224,0,total_elems,33200,36008,1,1,,,,0.0,64,4,33200,1360,222,56,,,,,,,,,,,,,,,,,,
2.421493833011482,absorbing,,,,,,,R,4,7,1353,1559,2,1,3,12,0,3,0.03799512499244884,0.029922041008831002,0.06791716600127984,0.06842804099142086,62508,50120,64,64,False,False,False,False,50120,64,False,4096,0.002,,224,0,total_elems,62508,50120,1,1,,,,0.0,64,4,50120,1666,222,56,,,,,,,,,,,,,,,,,,
2.508091916999547,absorbing,,,,,,,R,4,8,1353,1559,2,2,4,10,1,4,0.047449999998207204,0.03733966700383462,0.08478966700204182,0.08520437500556,87492,85444,64,64,False,False,False,False,85444,64,False,4096,0.002,,224,0,total_elems,87492,85444,1,1,,,,0.0,64,4,85444,1968,222,56,,,,,,,,,,,,,,,,,,
2.6408727080124663,absorbing,,,,,,,L,5,8,1353,1559,3,2,5,13,1,5,0.06144245799805503,0.06949070900736842,0.13093316700542346,0.13139312498969957,124352,225600,64,256,False,False,False,False,124352,64,False,4096,0.002,,224,0,total_elems,124352,225600,1,1,,,,0.0,64,4,124352,2254,222,56,,,,,,,,,,,,,,,,,,
2.8159615000040503,absorbing,,,,,,,L,6,8,1353,1559,4,2,6,8,1,6,0.08833054199931212,0.08482241700403392,0.17315295900334604,0.17363754200050607,154672,271712,128,256,False,False,False,False,154672,128,False,4096,0.002,,224,0,total_elems,154672,271712,1,1,,,,0.0,128,4,154672,2488,222,56,,,,,,,,,,,,,,,,,,
3.036778250010684,absorbing,,,,,,,R,6,9,1353,1559,4,3,7,9,1,7,0.14201933299773373,0.07506212500447873,0.21708145800221246,0.21752670800196938,357472,230320,256,128,False,False,False,False,230320,128,False,4096,0.002,,224,0,total_elems,357472,230320,1,1,,,,0.0,128,4,230320,2992,222,56,,,,,,,,,,,,,,,,,,
3.3631213330081664,absorbing,,,,,,,R,6,10,1353,1559,4,4,8,9,1,8,0.19480587499856483,0.12974208399828058,0.3245479589968454,0.3250011250056559,451552,426400,256,256,False,False,False,False,426400,256,False,4096,0.002,,224,0,total_elems,451552,426400,1,1,,,,0.0,256,4,426400,3876,222,56,,,,,,,,,,,,,,,,,,
3.3639205830113497,termination,,,,,,,,,,,,4,4,8,,,,,,,,,,,,,,,,,,,4096,0.002,,,0,,,,,,,,,,256,4,426400,3876,222,56,max_work_gates,consumed 8 work gates; target was 8,0,8,1885,1877,40,False,,,,,,,,,,
3.3641718330036383,timing_summary,,,1.6348785829904955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.6348785829904955,1.6352584999985993,0.0,0.0,1.5793160869652638,1.5861429590295302,0.0,3.2210215420200257,1.6352584999985993,3.2214014590281295
