time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,termination_reason,termination_detail,unswap_cycle,gates_consumed,total_work_gates,remaining_work_gates,abort_after_no_progress_unswap_cycles,hit_max_bond,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,rewire_wall_time_s,accounted_wall_time_s
2.054891416002647,absorbing,,,,,,,R,3,6,1353,1559,1,1,2,12,0,2,0.02515812500496395,0.021621166000841185,0.046779291005805135,0.04713925000396557,29108,17516,64,16,False,False,False,False,17516,16,False,4096,0.002,,224,0,total_elems,29108,17516,1,1,,,,0.0,16,4,17516,1102,222,56,,,,,,,,,,,,,,,,,,
2.1075444580055773,absorbing,,,,,,,L,4,6,1353,1559,2,1,3,14,1,3,0.026578416000120342,0.02448254098999314,0.05106095699011348,0.05141949999961071,33200,36008,64,64,False,False,False,False,33200,64,False,4096,0.002,,224,0,total_elems,33200,36008,1,1,,,,0.0,64,4,33200,1360,222,56,,,,,,,,,,,,,,,,,,
2.174202915994101,absorbing,,,,,,,R,4,7,1353,1559,2,1,3,12,0,3,0.036227040996891446,0.028815166995627806,0.06504220799251925,0.06541233300231397,62508,50120,64,64,False,False,False,False,50120,64,False,4096,0.002,,224,0,total_elems,62508,50120,1,1,,,,0.0,64,4,50120,1666,222,56,,,,,,,,,,,,,,,,,,
2.257526208006311,absorbing,,,,,,,R,4,8,1353,1559,2,2,4,10,1,4,0.04587191699829418,0.03576829200028442,0.0816402089985786,0.0820184589974815,87492,85444,64,64,False,False,False,False,85444,64,False,4096,0.002,,224,0,total_elems,87492,85444,1,1,,,,0.0,64,4,85444,1968,222,56,,,,,,,,,,,,,,,,,,
2.3856083330028923,absorbing,,,,,,,L,5,8,1353,1559,3,2,5,13,1,5,0.05943291699804831,0.06693983299192041,0.12637274998996872,0.12676983399433084,124352,225600,64,256,False,False,False,False,124352,64,False,4096,0.002,,224,0,total_elems,124352,225600,1,1,,,,0.0,64,4,124352,2254,222,56,,,,,,,,,,,,,,,,,,
2.547654458001489,absorbing,,,,,,,L,6,8,1353,1559,4,2,6,8,1,6,0.08263416599947959,0.07768595800735056,0.16032012400683016,0.16073208299349062,154672,271712,128,256,False,False,False,False,154672,128,False,4096,0.002,,224,0,total_elems,154672,271712,1,1,,,,0.0,128,4,154672,2488,222,56,,,,,,,,,,,,,,,,,,
2.750512290993356,absorbing,,,,,,,R,6,9,1353,1559,4,3,7,9,1,7,0.13125783299619798,0.06982908300415147,0.20108691600034945,0.20152049999160226,357472,230320,256,128,False,False,False,False,230320,128,False,4096,0.002,,224,0,total_elems,357472,230320,1,1,,,,0.0,128,4,230320,2992,222,56,,,,,,,,,,,,,,,,,,
3.0634456249972573,absorbing,,,,,,,R,6,10,1353,1559,4,4,8,9,1,8,0.1871997919952264,0.12395979200664442,0.3111595840018708,0.31159504200331867,451552,426400,256,256,False,False,False,False,426400,256,False,4096,0.002,,224,0,total_elems,451552,426400,1,1,,,,0.0,256,4,426400,3876,222,56,,,,,,,,,,,,,,,,,,
3.064170124998782,termination,,,,,,,,,,,,4,4,8,,,,,,,,,,,,,,,,,,,4096,0.002,,,0,,,,,,,,,,256,4,426400,3876,222,56,max_work_gates,consumed 8 work gates; target was 8,0,8,1885,1877,40,False,,,,,,,,,,
3.064424083000631,timing_summary,,,1.4465124169946648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.4465124169946648,1.446836417002487,0.0,0.0,1.482730913994601,1.4887671670003328,0.0,2.9352795839949977,1.446836417002487,2.93560358400282
