time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,late_gate_beam_plan_id,late_gate_beam_preferred_side,late_gate_beam_plan_remaining,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s,termination_reason,termination_detail,stall_mode,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
0.9114473329973407,absorbing,,,,,,,L,5,4,254,245,15,2,17,6,3,17,0.027033708000089973,0.02159033401403576,0.048624042014125735,0.049073875008616596,7096,6256,16,16,False,False,False,False,7096,16,False,512,0.0006,,160,0,total_elems,7096,6256,1,1,,,,0.0,,,,16,4,7096,604,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9638462910079397,absorbing,,,,,,,R,5,5,254,245,15,3,18,3,1,18,0.02588274999288842,0.023169249994680285,0.049051999987568706,0.04950525000458583,11764,8176,16,16,False,False,False,False,8176,16,False,512,0.0006,,160,0,total_elems,11764,8176,1,1,,,,0.0,,,,16,4,8176,640,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0157107909908518,absorbing,,,,,,,L,6,5,254,245,18,3,21,7,3,21,0.02706129098078236,0.021509125013835728,0.04857041599461809,0.049018084013368934,12844,8556,16,16,False,False,False,False,12844,16,False,512,0.0006,,160,0,total_elems,12844,8556,1,1,,,,0.0,,,,16,4,12844,754,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0690566659905016,absorbing,,,,,,,R,6,6,254,245,18,4,22,3,1,22,0.02776245801942423,0.022044749988708645,0.049807208008132875,0.05025679199025035,19876,13224,64,16,False,False,False,False,13224,16,False,512,0.0006,,160,0,total_elems,19876,13224,1,1,,,,0.0,,,,16,4,13224,768,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1274605409707874,absorbing,,,,,,,L,7,6,254,245,21,4,25,6,3,25,0.031191417016088963,0.023270542034879327,0.05446195905096829,0.05491616600193083,20256,13896,64,16,False,False,False,False,20256,64,False,512,0.0006,,160,0,total_elems,20256,13896,1,1,,,,0.0,,,,64,4,20256,924,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1999371660058387,absorbing,,,,,,,R,7,7,254,245,21,6,27,2,2,27,0.043965083023067564,0.025029792042914778,0.06899487506598234,0.0694445000262931,53568,20928,64,64,False,False,False,False,20928,64,False,512,0.0006,,160,0,total_elems,53568,20928,1,1,,,,0.0,,,,64,4,20928,954,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2694067909615114,absorbing,,,,,,,L,8,7,254,245,24,6,30,6,3,30,0.04342587501741946,0.02258250000886619,0.06600837502628565,0.06647641700692475,54240,21888,64,64,False,False,False,False,54240,64,False,512,0.0006,,160,0,total_elems,54240,21888,1,1,,,,0.0,,,,64,4,54240,1200,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.360399040975608,absorbing,,,,,,,R,8,8,254,245,24,6,30,4,0,30,0.05218487500678748,0.035383749986067414,0.0875686249928549,0.08802250004373491,79200,55584,64,64,False,False,False,False,55584,64,False,512,0.0006,,160,0,total_elems,79200,55584,1,1,,,,0.0,,,,64,4,55584,1248,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4547855830169283,absorbing,,,,,,,L,9,8,254,245,28,6,34,3,4,34,0.05257654201705009,0.03836804203456268,0.09094458405161276,0.09141137503320351,80544,60768,64,64,False,False,False,False,80544,64,False,512,0.0006,,160,0,total_elems,80544,60768,1,1,,,,0.0,,,,64,4,80544,1512,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5577632079948671,absorbing,,,,,,,R,9,9,254,245,28,8,36,3,2,36,0.053037957986816764,0.04649433301528916,0.09953229100210592,0.09997774998191744,94752,85728,64,64,False,False,False,False,85728,64,False,512,0.0006,,160,0,total_elems,94752,85728,1,1,,,,0.0,,,,64,4,85728,1614,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6634811249678023,absorbing,,,,,,,L,10,9,254,245,30,8,38,5,2,38,0.05378941696835682,0.048326041956897825,0.10211545892525464,0.10259208403294906,99808,90528,64,64,False,False,False,False,99808,64,False,512,0.0006,,160,0,total_elems,99808,90528,1,1,,,,0.0,,,,64,4,99808,1852,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8632628750056028,absorbing,,,,,,,R,10,10,254,245,30,8,38,5,0,38,0.14298695797333494,0.05275670799892396,0.1957436659722589,0.19622241699835286,127392,104736,64,64,False,False,False,False,104736,64,False,512,0.0006,,160,0,total_elems,127392,104736,1,1,,,,0.0,,,,64,4,104736,1956,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0756071250070818,absorbing,,,,,,,L,11,10,254,245,34,8,42,3,4,42,0.14962220803136006,0.05876529199304059,0.20838750002440065,0.20890270796371624,132320,112800,64,64,False,False,False,False,132320,64,False,512,0.0006,,160,0,total_elems,132320,112800,1,1,,,,0.0,,,,64,4,132320,2204,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2263247079681605,absorbing,,,,,,,R,11,11,254,245,34,11,45,1,3,45,0.0758219999843277,0.07082662504399195,0.14664862502831966,0.1472553339553997,150176,140384,64,64,False,False,False,False,140384,64,False,512,0.0006,,160,0,total_elems,150176,140384,1,1,,,,0.0,,,,64,4,140384,2304,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3813516660011373,absorbing,,,,,,,L,12,11,254,245,36,11,47,3,2,47,0.07885175000410527,0.07207395898876712,0.1509257089928724,0.15153370902407914,158240,146528,64,64,False,False,False,False,158240,64,False,512,0.0006,,160,0,total_elems,158240,146528,1,1,,,,0.0,,,,64,4,158240,2448,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.663408041000366,absorbing,,,,,,,R,12,12,254,245,36,13,49,2,2,49,0.1999237909913063,0.07815100002335384,0.27807479101466015,0.2787251669797115,284192,164384,256,64,False,False,False,False,164384,64,False,512,0.0006,,160,0,total_elems,284192,164384,1,1,,,,0.0,,,,64,4,164384,2544,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8965798749704845,absorbing,,,,,,,L,13,12,254,245,38,13,51,5,2,51,0.14958025002852082,0.07910800003446639,0.2286882500629872,0.22943437501089647,290336,162848,256,64,False,False,False,False,290336,256,False,512,0.0006,,160,0,total_elems,290336,162848,1,1,,,,0.0,,,,256,4,290336,3056,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.279985165980179,absorbing,,,,,,,R,13,13,254,245,38,14,52,2,1,52,0.236199792008847,0.1425240410026163,0.3787238330114633,0.37938654102617875,302624,288800,256,256,False,False,False,False,288800,256,False,512,0.0006,,160,0,total_elems,302624,288800,1,1,,,,0.0,,,,256,4,288800,3032,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.727042457961943,absorbing,,,,,,,L,14,13,254,245,39,14,53,6,1,53,0.29586620803456753,0.14645104197552428,0.4423172500100918,0.4432512919884175,301088,287840,256,256,False,False,False,False,301088,256,False,512,0.0006,,160,0,total_elems,301088,287840,1,1,,,,0.0,,,,256,4,301088,3096,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.093957124976441,absorbing,,,,,,,R,14,14,254,245,39,16,55,2,2,55,0.2220981659484096,0.13994766701944172,0.3620458329678513,0.362712082976941,341024,300128,256,256,False,False,False,False,300128,256,False,512,0.0006,,160,0,total_elems,341024,300128,1,1,,,,0.0,,,,256,4,300128,3072,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.46801804099232,absorbing,,,,,,,L,15,14,254,245,39,16,55,6,0,55,0.22353483398910612,0.1458058749558404,0.3693407089449465,0.3700443750130944,340064,309344,256,256,False,False,False,False,340064,256,False,512,0.0006,,160,0,total_elems,340064,309344,1,1,,,,0.0,,,,256,4,340064,3264,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.110875874990597,absorbing,,,,,,,R,15,15,254,245,39,16,55,3,0,55,0.4838603329844773,0.15414158400380984,0.6380019169882871,0.6385029170196503,512032,349280,256,256,False,False,True,False,349280,256,False,512,0.0006,,160,0,total_elems,512032,349280,1,1,,,,0.0,,,,256,4,349280,3360,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.368801416014321,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,514080,3792,158,40,0,both,0,20,20,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.095159207994584,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,265248,2740,158,40,0,both,1,19,19,8,9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.676038999983575,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,203744,2416,158,40,0,left,0,20,20,6,15,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.057785165961832,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,112864,2032,158,40,0,left,1,19,19,5,20,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.277007457974833,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,75680,1708,158,40,0,right,0,20,20,4,24,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.442842082993593,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,56288,1516,158,40,0,right,1,19,19,4,28,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.671105915971566,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,38400,1256,158,40,1,both,0,20,20,8,8,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.848216750018764,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,33888,1160,158,40,1,both,1,19,19,3,11,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.932339999999385,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,27424,1068,158,40,1,left,0,20,20,4,15,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.006814749969635,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,23536,1016,158,40,1,left,1,19,19,3,18,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.057350415969267,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,23440,1010,158,40,1,right,0,20,20,1,19,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.119031624984927,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,22304,976,158,40,1,right,1,19,19,3,22,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.247249665961135,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,19728,908,158,40,2,both,0,20,20,5,5,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.363142790971324,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18804,866,158,40,2,both,1,19,19,3,8,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.425389290961903,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18708,858,158,40,2,left,0,20,20,1,9,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.461201041005552,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18708,858,158,40,2,left,1,19,19,0,9,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.50854754098691,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18636,852,158,40,2,right,0,20,20,1,10,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.568226374976803,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18612,848,158,40,2,right,1,19,19,1,11,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.683194040961098,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18564,844,158,40,3,both,0,20,20,1,1,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.793421457987279,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18552,842,158,40,3,both,1,19,19,1,2,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.82494979101466,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18552,842,158,40,3,left,0,20,20,0,2,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.856310250004753,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18552,842,158,40,3,left,1,19,19,0,2,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.886359290976543,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18552,842,158,40,3,right,0,20,20,0,2,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.917365916015115,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18552,842,158,40,3,right,1,19,19,0,2,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.984462415974122,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18552,842,158,40,4,both,0,20,20,0,0,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.053916083008517,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18552,842,158,40,4,both,1,19,19,0,0,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.085085291008,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18552,842,158,40,4,left,0,20,20,0,0,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.12028312496841,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18552,842,158,40,4,left,1,19,19,0,0,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.1509652910172,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18552,842,158,40,4,right,0,20,20,0,0,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.184146540996153,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,18552,842,158,40,4,right,1,19,19,0,0,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.27979191596387,unswap_cycle_summary,,,,,,,,,,,,39,16,55,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,,,,32,4,18552,842,158,40,,,,,,,,,,,,,,,,,,,,1,8.35965620802017,55,808,753,55,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.206409082980826,rewiring,left,post_unswap,0.9224247909733094,241,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,50,False,55,4,bond_profile,8,False,1,4042,"(166, 32, 14, 8, 52, 1109, 240)",0.005699248926248401,0.9166869590408169,"[{'seed': 2024, 'score': (166, 32, 14, 8, 65, 1123, 235), 'num_layers': 235, 'total_swaps': 1123, 'max_layer_swaps': 11, 'swap_only_layers': 65, 'work_layers': 170, 'unitary_layers': 170, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 166, 'bond_profile_max_cost': 32, 'bond_profile_gate_count': 14}, {'seed': 3033, 'score': (167, 32, 14, 8, 50, 1127, 255), 'num_layers': 255, 'total_swaps': 1127, 'max_layer_swaps': 10, 'swap_only_layers': 50, 'work_layers': 205, 'unitary_layers': 205, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 167, 'bond_profile_max_cost': 32, 'bond_profile_gate_count': 14}, {'seed': 4042, 'score': (166, 32, 14, 8, 52, 1109, 240), 'num_layers': 240, 'total_swaps': 1109, 'max_layer_swaps': 11, 'swap_only_layers': 52, 'work_layers': 188, 'unitary_layers': 188, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 166, 'bond_profile_max_cost': 32, 'bond_profile_gate_count': 14}, {'seed': 5051, 'score': (168, 32, 14, 8, 37, 1103, 227), 'num_layers': 227, 'total_swaps': 1103, 'max_layer_swaps': 10, 'swap_only_layers': 37, 'work_layers': 190, 'unitary_layers': 190, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 168, 'bond_profile_max_cost': 32, 'bond_profile_gate_count': 14}]",0.9224125419859774,1.7743160839891061,,,,,,,,,,,,,
