time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s,termination_reason,termination_detail,stall_mode,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
5.504991374997189,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,71756,1438,222,56,2,left,1,27,27,0,0,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5587414170004195,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,71756,1438,222,56,2,right,0,28,28,0,0,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.616465375002008,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,71756,1438,222,56,2,right,1,27,27,0,0,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.646471957996255,unswap_cycle_summary,,,,,,,,,,,,4,3,7,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,64,4,71756,1438,222,56,,,,,,,,,,,,,,,,,,,,1,2.54827974998625,7,1885,1878,7,False,,,,,,,,,,,,,,,,,,,,,,
6.396726166989538,rewiring,left,post_unswap,0.7480705409980146,1349,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,20,False,7,1,none,0.0,123,0.7480674169928534,1.5987944999942556,,,,,,,,,,,,,
7.247296332992846,rewiring,right,post_unswap,0.8504232080013026,1552,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,20,False,7,1,none,0.0,123,0.8504192499967758,1.5987944999942556,,,,,,,,,,,,,
7.251312166990829,cycle_progress,,,,,,,,,,,,4,3,7,,,,,,,,,,,,,,,,,,,512,0.0006,,224,0,,,,,,,,,,64,4,71756,1438,222,56,,,,,,,,,,,,,,,,,,,,1,,7,1885,1878,7,False,,,,,,,,,1.5987944999942556,,,,,,,,,,,,,
7.331717249995563,absorbing,,,,,,,L,1,0,1434,1468,4,3,7,15,0,0,0.03525220799201634,0.04138112500368152,0.07663333299569786,0.07710770898847841,72872,97700,64,64,False,False,False,False,72872,64,False,512,0.0006,128,71756,0,total_elems,72872,97700,1,1,,,,0.0,64,4,72872,1474,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.450652707993868,absorbing,,,,,,,R,1,1,1434,1468,4,3,7,8,0,0,0.07318462499824818,0.04173125000670552,0.1149158750049537,0.11531929101329297,153892,98144,128,64,False,False,False,False,98144,64,False,512,0.0006,128,71756,0,total_elems,153892,98144,1,1,,,,0.0,64,4,98144,1716,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.6071363749942975,absorbing,,,,,,,L,2,1,1434,1468,5,3,8,14,1,1,0.07763079200231005,0.07488983300572727,0.1525206250080373,0.1529415419936413,148672,231876,128,256,False,False,False,False,148672,128,False,512,0.0006,128,71756,0,total_elems,148672,231876,1,1,,,,0.0,128,4,148672,2074,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7766713329911,absorbing,,,,,,,L,3,1,1434,1468,5,3,8,15,0,1,0.06769087500288151,0.0978471249982249,0.1655380000011064,0.16596320799726527,199552,264452,128,256,False,False,False,False,199552,128,False,512,0.0006,128,71756,0,total_elems,199552,264452,1,1,,,,0.0,128,4,199552,2434,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.740215749989147,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,371932,3104,222,56,0,both,0,28,28,3,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.273387041990645,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,257148,2612,222,56,0,both,1,27,27,6,9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.383812874992145,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,257148,2612,222,56,0,left,0,28,28,0,9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.609281124998233,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,217596,2604,222,56,0,left,1,27,27,2,11,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.84121574999881,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,180796,2356,222,56,0,right,0,28,28,6,17,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.041064416989684,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,146716,2112,222,56,0,right,1,27,27,8,25,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.372973416990135,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,159264,2098,222,56,1,both,0,28,28,6,6,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.677442291998887,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,144916,2034,222,56,1,both,1,27,27,4,10,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.738596750001307,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,144916,2034,222,56,1,left,0,28,28,0,10,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.8000751669897,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,144916,2034,222,56,1,left,1,27,27,0,10,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.94610666699009,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,144388,1992,222,56,1,right,0,28,28,4,14,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.10324062500149,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,144304,1982,222,56,1,right,1,27,27,2,16,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.260037667001598,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,144304,1982,222,56,2,both,0,28,28,0,0,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.431827957989299,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,144304,1982,222,56,2,both,1,27,27,0,0,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.492986416997155,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,144304,1982,222,56,2,left,0,28,28,0,0,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.553926374996081,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,144304,1982,222,56,2,left,1,27,27,0,0,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.650526874989737,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,144304,1982,222,56,2,right,0,28,28,0,0,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.759515249999822,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,144304,1982,222,56,2,right,1,27,27,0,0,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.801365708000958,unswap_cycle_summary,,,,,,,,,,,,5,3,8,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,64,4,144304,1982,222,56,,,,,,,,,,,,,,,,,,,,2,3.7178754170017783,8,1885,1877,1,False,,,,,,,,,,,,,,,,,,,,,,
12.798966832997394,rewiring,left,post_unswap,0.9946790840040194,1433,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,20,False,1,1,none,0.0,123,0.9946759580052458,1.8933065839955816,,,,,,,,,,,,,
13.697432624991052,rewiring,right,post_unswap,0.8982845410064328,1469,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,20,False,1,1,none,0.0,123,0.8982815829949686,1.8933065839955816,,,,,,,,,,,,,
13.702967749995878,cycle_progress,,,,,,,,,,,,5,3,8,,,,,,,,,,,,,,,,,,,512,0.0006,,71756,0,,,,,,,,,,64,4,144304,1982,222,56,,,,,,,,,,,,,,,,,,,,2,,8,1885,1877,1,False,,,,,,,,,1.8933065839955816,,,,,,,,,,,,,
13.870899166999152,absorbing,,,,,,,L,1,0,1483,1536,5,3,8,12,0,0,0.06812550000904594,0.0952235830045538,0.16334908301359974,0.16385437500139233,144748,167788,64,64,False,False,False,False,144748,64,False,512,0.0006,128,144304,0,total_elems,144748,167788,1,1,,,,0.0,64,4,144748,2018,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0547634169925,absorbing,,,,,,,R,1,1,1483,1536,5,3,8,14,0,0,0.08423008299723733,0.09500720800133422,0.17923729099857155,0.1796722090075491,289680,168232,256,64,False,False,False,False,168232,64,False,512,0.0006,128,144304,0,total_elems,289680,168232,1,1,,,,0.0,64,4,168232,2296,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.25221849999798,absorbing,,,,,,,L,2,1,1483,1536,6,3,9,12,1,1,0.08611629200458992,0.10661729199637193,0.19273358400096186,0.19316341599915177,186000,346692,64,256,False,False,False,False,186000,64,False,512,0.0006,128,144304,0,total_elems,186000,346692,1,1,,,,0.0,64,4,186000,2322,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.003270457993494,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,333488,2966,222,56,0,both,0,28,28,3,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.601367750001373,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,316028,2808,222,56,0,both,1,27,27,6,9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.690514124988113,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,316028,2808,222,56,0,left,0,28,28,0,9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.779295457992703,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,316028,2808,222,56,0,left,1,27,27,0,9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.036095541989198,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,233932,2382,222,56,0,right,0,28,28,7,16,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.304208499990636,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,215404,2312,222,56,0,right,1,27,27,2,18,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.648760500000208,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,199588,2358,222,56,1,both,0,28,28,2,2,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.96848729198973,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,154972,2052,222,56,1,both,1,27,27,4,6,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.023876624996774,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,154972,2052,222,56,1,left,0,28,28,0,6,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.079433124992647,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,154972,2052,222,56,1,left,1,27,27,0,6,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.237631500000134,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,130372,1918,222,56,1,right,0,28,28,2,8,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.340042457988602,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,130372,1918,222,56,1,right,1,27,27,0,8,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
