time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,late_gate_beam_plan_id,late_gate_beam_preferred_side,late_gate_beam_plan_remaining,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s,termination_reason,termination_detail,stall_mode,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
0.6203166249906644,absorbing,,,,,,,R,3,6,254,245,10,4,14,3,1,14,0.016852749977260828,0.015899165999144316,0.032751915976405144,0.03306570800486952,6256,5496,16,16,False,False,False,False,5496,16,False,512,0.0006,,160,0,total_elems,6256,5496,1,1,,,,0.0,,,,16,4,5496,528,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6568851249758154,absorbing,,,,,,,R,3,7,254,245,10,6,16,2,2,16,0.016937749984208494,0.016962875030003488,0.03390062501421198,0.034212541999295354,6636,6168,16,16,False,False,False,False,6168,16,False,512,0.0006,,160,0,total_elems,6636,6168,1,1,,,,0.0,,,,16,4,6168,558,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6907894999603741,absorbing,,,,,,,R,3,8,254,245,10,6,16,4,0,16,0.016710541967768222,0.01450704102171585,0.03121758298948407,0.03151720896130428,7308,7128,16,16,False,False,False,False,7128,16,False,512,0.0006,,160,0,total_elems,7308,7128,1,1,,,,0.0,,,,16,4,7128,582,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7271286249742843,absorbing,,,,,,,L,4,8,254,245,12,6,18,5,2,18,0.016556499991565943,0.01683712500380352,0.033393624995369464,0.0336800420191139,8268,11352,16,31,False,False,False,False,8268,16,False,512,0.0006,,160,0,total_elems,8268,11352,1,1,,,,0.0,,,,16,4,8268,624,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7663244169671088,absorbing,,,,,,,L,5,8,254,245,15,6,21,6,3,21,0.019340791972354054,0.01712104195030406,0.036461833922658116,0.03675841697258875,10188,12492,16,31,False,False,False,False,10188,16,False,512,0.0006,,160,0,total_elems,10188,12492,1,1,,,,0.0,,,,16,4,10188,708,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8050491669564508,absorbing,,,,,,,R,5,9,254,245,15,8,23,3,2,23,0.019044209038838744,0.016862207965459675,0.03590641700429842,0.03617949999170378,14856,14412,16,31,False,False,False,False,14412,31,False,512,0.0006,,160,0,total_elems,14856,14412,1,1,,R,,0.0,,,,31,4,14412,786,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8442321670008823,absorbing,,,,,,,R,5,10,254,245,15,8,23,5,0,23,0.01948608399834484,0.01654275000328198,0.03602883400162682,0.03631129197310656,18952,18696,30,32,False,False,False,False,18696,32,False,512,0.0006,,160,0,total_elems,18952,18696,1,1,,,,0.0,,,,32,4,18696,894,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8884731250000186,absorbing,,,,,,,L,6,10,254,245,18,8,26,7,3,26,0.01997291698353365,0.021455125010106713,0.04142804199364036,0.0417156660114415,23688,25320,32,32,False,False,False,False,23688,32,False,512,0.0006,,160,0,total_elems,23688,25320,1,1,,,,0.0,,,,32,4,23688,1026,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9371230420074426,absorbing,,,,,,,R,6,11,254,245,18,11,29,1,3,29,0.023754833033308387,0.021943625004496425,0.04569845803780481,0.04598895803792402,30720,31176,64,32,False,False,False,False,31176,32,False,512,0.0006,,160,0,total_elems,30720,31176,1,1,,R,,0.0,,,,32,4,31176,1126,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.984850499953609,absorbing,,,,,,,R,6,12,254,245,18,13,31,2,2,31,0.024074416956864297,0.020682542002759874,0.04475695895962417,0.045048416999634355,38208,31176,64,32,False,False,False,False,31176,32,False,512,0.0006,,160,0,total_elems,38208,31176,1,1,,,,0.0,,,,32,4,31176,1126,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0317075419588946,absorbing,,,,,,,R,6,13,254,245,18,14,32,2,1,32,0.024310333014000207,0.019619915983639657,0.043930248997639865,0.04423070896882564,38208,30216,64,32,False,False,False,False,30216,32,False,512,0.0006,,160,0,total_elems,38208,30216,1,1,,,,0.0,,,,32,4,30216,1102,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0783881669631228,absorbing,,,,,,,R,6,14,254,245,18,16,34,2,2,34,0.02413729199906811,0.01945137494476512,0.04358866694383323,0.04388695803936571,37248,29832,64,32,False,False,False,False,29832,32,False,512,0.0006,,160,0,total_elems,37248,29832,1,1,,,,0.0,,,,32,4,29832,1078,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1247056249994785,absorbing,,,,,,,L,7,14,254,245,21,16,37,6,3,37,0.024027875042520463,0.019173332955688238,0.0432012079982087,0.04350762499962002,36864,39432,64,64,False,False,False,False,36864,64,False,512,0.0006,,160,0,total_elems,36864,39432,1,1,,,,0.0,,,,64,4,36864,1234,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.182860124972649,absorbing,,,,,,,R,7,15,254,245,21,16,37,3,0,37,0.03458983398741111,0.020595334004610777,0.05518516799202189,0.05548183398786932,77280,46464,64,64,False,False,False,False,46464,64,False,512,0.0006,,160,0,total_elems,77280,46464,1,1,,,,0.0,,,,64,4,46464,1354,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.265186583972536,absorbing,,,,,,,L,8,15,254,245,24,16,40,6,3,40,0.038081792008597404,0.041020500008016825,0.07910229201661423,0.0794140410143882,87456,96000,64,116,False,False,False,False,87456,64,False,512,0.0006,,160,0,total_elems,87456,96000,1,1,,,,0.0,,,,64,4,87456,1720,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4037172499811277,absorbing,,,,,,,L,9,15,254,245,28,16,44,3,4,44,0.04834062501322478,0.08696587500162423,0.135306500014849,0.1356229159864597,111456,136032,64,116,False,False,False,False,111456,64,False,512,0.0006,,160,0,total_elems,111456,136032,1,1,,,,0.0,,,,64,4,111456,1960,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5248775839572772,absorbing,,,,,,,R,9,16,254,245,28,17,45,5,1,45,0.04554441699292511,0.07231599994702265,0.11786041693994775,0.1182179159950465,125664,153888,64,116,False,False,False,False,153888,116,False,512,0.0006,,160,0,total_elems,125664,153888,1,1,,R,,0.0,,,,116,4,153888,2152,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7453663339838386,absorbing,,,,,,,R,9,17,254,245,28,19,47,4,2,47,0.06588599999668077,0.15108058298937976,0.21696658298606053,0.21733149996725842,166560,338592,112,250,False,False,False,False,338592,250,False,512,0.0006,,160,0,total_elems,166560,338592,1,1,,R,,0.0,,,,250,4,338592,2708,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.072551458957605,absorbing,,,,,,,R,9,18,254,245,28,19,47,6,0,47,0.14012845797697082,0.18332866695709527,0.3234571249340661,0.3239202499971725,342624,254752,244,128,False,False,False,False,254752,128,False,512,0.0006,,160,0,total_elems,342624,254752,1,1,,R,,0.0,,,,128,4,254752,2552,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4338900419534184,absorbing,,,,,,,R,9,19,254,245,28,21,49,5,2,49,0.10295220901025459,0.2538091249880381,0.3567613339982927,0.3577140420093201,266912,403232,128,247,False,False,False,False,403232,247,False,512,0.0006,,160,0,total_elems,266912,403232,1,1,,R,,0.0,,,,247,4,403232,2926,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9500706249964423,absorbing,,,,,,,L,10,19,254,245,30,21,51,5,2,51,0.16479620803147554,0.3473468329757452,0.5121430410072207,0.512583666946739,408984,581656,241,255,False,False,False,True,408984,241,False,512,0.0006,,160,0,total_elems,408984,581656,1,1,,,,0.0,,,,241,4,408984,3150,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5427919589565136,absorbing,,,,,,,L,11,19,254,245,34,21,55,3,4,55,0.2505802500527352,0.3382071669911966,0.5887874170439318,0.5892843750189058,426308,587472,237,254,False,False,False,True,426308,237,False,512,0.0006,,160,0,total_elems,426308,587472,1,1,,,,0.0,,,,237,4,426308,3356,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.093516875000205,absorbing,,,,,,,L,12,19,254,245,36,21,57,3,2,57,0.16940145898843184,0.3768024159944616,0.5462038749828935,0.5466702919802628,440064,604312,234,254,False,False,False,True,440064,234,False,512,0.0006,,160,0,total_elems,440064,604312,1,1,,,,0.0,,,,234,4,440064,3492,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.706207374983933,absorbing,,,,,,,L,13,19,254,245,38,21,59,5,2,59,0.2385898750508204,0.36938841600203887,0.6079782910528593,0.6086566249723546,474920,615056,230,254,False,False,False,True,474920,230,False,512,0.0006,,160,0,total_elems,474920,615056,1,1,,,,0.0,,,,230,4,474920,3674,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.324071249982808,absorbing,,,,,,,L,14,19,254,245,39,21,60,6,1,60,0.22638891596579924,0.38717358303256333,0.6135624989983626,0.6144126249710098,494284,658636,227,254,False,False,False,True,494284,227,False,512,0.0006,,160,0,total_elems,494284,658636,1,1,,,,0.0,,,,227,4,494284,3760,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.044148458982818,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,468704,3828,158,40,0,both,0,20,20,3,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.471936916990671,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,4,261824,2876,158,40,0,both,1,19,19,6,9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.828780791955069,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,4,249872,2690,158,40,0,left,0,20,20,3,12,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.23914295900613,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,4,243360,2592,158,40,0,left,1,19,19,3,15,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.581904666963965,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,239396,2540,158,40,0,right,0,20,20,2,17,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.974088124989066,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,235364,2468,158,40,0,right,1,19,19,3,20,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.65301583398832,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,228804,2328,158,40,1,both,0,20,20,6,6,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.438240583986044,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,224868,2240,158,40,1,both,1,19,19,3,9,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.757736166997347,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,223844,2200,158,40,1,left,0,20,20,2,11,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.14360295899678,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,223220,2172,158,40,1,left,1,19,19,2,13,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.382394416956231,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,223220,2172,158,40,1,right,0,20,20,0,13,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.761758541979361,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,223044,2162,158,40,1,right,1,19,19,2,15,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.451908124960028,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,222936,2152,158,40,2,both,0,20,20,2,2,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.088335042004474,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,222936,2152,158,40,2,both,1,19,19,0,2,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.321607416961342,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,222936,2152,158,40,2,left,0,20,20,0,2,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.617407791956794,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,222936,2152,158,40,2,left,1,19,19,0,2,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.85708591697039,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,222936,2152,158,40,2,right,0,20,20,0,2,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.152234916982707,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,222936,2152,158,40,2,right,1,19,19,0,2,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.642592458985746,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,222936,2152,158,40,3,both,0,20,20,0,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.39953733398579,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,222936,2152,158,40,3,both,1,19,19,0,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.649997958971653,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,222936,2152,158,40,3,left,0,20,20,0,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.95183174998965,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,222936,2152,158,40,3,left,1,19,19,0,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.20270291698398,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,222936,2152,158,40,3,right,0,20,20,0,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.506667124980595,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,4,222936,2152,158,40,3,right,1,19,19,0,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.56590820895508,unswap_cycle_summary,,,,,,,,,,,,39,21,60,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,,,,123,4,222936,2152,158,40,,,,,,,,,,,,,,,,,,,,1,13.483245541981887,60,808,748,60,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.03203941695392,rewiring,left,post_unswap,0.46306329197250307,242,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,50,False,60,4,bond_profile,8,False,1,4042,"(602, 64, 17, 8, 40, 1129, 227)",0.0031647930154576898,0.45987791690276936,"[{'seed': 2024, 'score': (606, 64, 18, 8, 52, 1122, 233), 'num_layers': 233, 'total_swaps': 1122, 'max_layer_swaps': 9, 'swap_only_layers': 52, 'work_layers': 181, 'unitary_layers': 181, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 606, 'bond_profile_max_cost': 64, 'bond_profile_gate_count': 18}, {'seed': 3033, 'score': (602, 64, 17, 8, 49, 1130, 234), 'num_layers': 234, 'total_swaps': 1130, 'max_layer_swaps': 11, 'swap_only_layers': 49, 'work_layers': 185, 'unitary_layers': 185, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 602, 'bond_profile_max_cost': 64, 'bond_profile_gate_count': 17}, {'seed': 4042, 'score': (602, 64, 17, 8, 40, 1129, 227), 'num_layers': 227, 'total_swaps': 1129, 'max_layer_swaps': 10, 'swap_only_layers': 40, 'work_layers': 187, 'unitary_layers': 187, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 602, 'bond_profile_max_cost': 64, 'bond_profile_gate_count': 17}, {'seed': 5051, 'score': (606, 64, 18, 8, 40, 1111, 212), 'num_layers': 212, 'total_swaps': 1111, 'max_layer_swaps': 10, 'swap_only_layers': 40, 'work_layers': 172, 'unitary_layers': 172, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 606, 'bond_profile_max_cost': 64, 'bond_profile_gate_count': 18}]",0.4630561670055613,1.088575707981363,,,,,,,,,,,,,
