time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,tail_virtual_swaps,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,fid10,fid10_retained_fraction,fid10_svd_events,fid10_svd_fallbacks,termination_reason,termination_detail,unswap_cycle,gates_consumed,total_work_gates,remaining_work_gates,abort_after_no_progress_unswap_cycles,hit_max_bond,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,rewire_wall_time_s,accounted_wall_time_s
2.3103456249809824,absorbing,,,,,,,L,8,11,617,549,4,7,11,7,1,11,0.06970591697609052,0.05206287500914186,0.12176879198523238,0.12224337499355897,101588,106132,63,64,False,True,False,False,101588,63,False,64,0.01,,176,0,False,total_elems,101588,106132,1,1,,,,0.0,63,4,101588,1994,174,44,,,0,0,,,,,,,,,,,,,,,,,,
2.445045124972239,absorbing,,,,,,,R,8,12,617,549,4,7,11,8,0,11,0.07430229103192687,0.055834250000771135,0.130136541032698,0.13062049995642155,110656,104948,64,62,True,False,False,False,104948,62,False,64,0.01,,176,0,False,total_elems,110656,104948,1,1,,,,0.0,62,4,104948,2060,174,44,,,0,0,,,,,,,,,,,,,,,,,,
2.5808914999943227,absorbing,,,,,,,R,8,13,617,549,4,7,11,8,0,11,0.06767062499420717,0.06356087495805696,0.13123149995226413,0.13179495901567861,111696,110752,64,64,True,True,False,False,110752,64,True,64,0.01,,176,0,False,total_elems,111696,110752,1,1,,,,0.0,64,4,110752,2176,174,44,,,0,0,,,,,,,,,,,,,,,,,,
2.7151419579749927,absorbing,,,,,,,L,9,13,617,549,5,7,12,4,1,12,0.06749320903327316,0.062332541041541845,0.129825750074815,0.13030137500027195,111760,131424,64,64,True,True,False,False,111760,64,True,64,0.01,,176,0,False,total_elems,111760,131424,1,1,,,,0.0,64,4,111760,2186,174,44,,,0,0,,,,,,,,,,,,,,,,,,
2.8519446669961326,absorbing,,,,,,,L,10,13,617,549,5,7,12,6,0,12,0.06564066704595461,0.06666254199808463,0.13230320904403925,0.1328149169567041,125888,137544,64,64,True,True,False,False,125888,64,True,64,0.01,,176,0,False,total_elems,125888,137544,1,1,,,,0.0,64,4,125888,2332,174,44,,,0,0,,,,,,,,,,,,,,,,,,
3.0095428749918938,absorbing,,,,,,,L,11,13,617,549,6,7,13,4,1,13,0.07600004196865484,0.07708299998193979,0.15308304195059463,0.15357708296505734,136776,156536,64,64,True,True,False,False,136776,64,True,64,0.01,,176,0,False,total_elems,136776,156536,1,1,,,,0.0,64,4,136776,2460,174,44,,,0,0,,,,,,,,,,,,,,,,,,
3.1469340000185184,absorbing,,,,,,,L,12,13,617,549,6,7,13,6,0,13,0.061847499979194254,0.07051366701489314,0.1323611669940874,0.13291891699191183,115056,133492,64,64,True,True,False,False,115056,64,True,64,0.01,,176,0,False,total_elems,115056,133492,1,1,,,,0.0,64,4,115056,2208,174,44,,,0,0,,,,,,,,,,,,,,,,,,
3.300371500023175,absorbing,,,,,,,L,13,13,617,549,7,7,14,5,1,14,0.08206649997737259,0.06667008303338662,0.1487365830107592,0.14925787498941645,160640,166532,64,64,True,True,False,False,160640,64,True,64,0.01,,176,0,False,total_elems,160640,166532,1,1,,,,0.0,64,4,160640,2646,174,44,,,0,0,,,,,,,,,,,,,,,,,,
3.4949011669959873,absorbing,,,,,,,L,14,13,617,549,8,7,15,5,1,15,0.09438945900183171,0.0953606249531731,0.1897500839550048,0.19023808295605704,184464,200456,64,64,True,True,False,False,184464,64,True,64,0.01,,176,0,False,total_elems,184464,200456,1,1,,,,0.0,64,4,184464,2772,174,44,,,0,0,,,,,,,,,,,,,,,,,,
3.678723875025753,absorbing,,,,,,,L,15,13,617,549,8,7,15,6,0,15,0.08236362499883398,0.09643312502885237,0.17879675002768636,0.1792891250224784,197952,220476,64,64,True,True,False,False,197952,64,True,64,0.01,,176,0,False,total_elems,197952,220476,1,1,,,,0.0,64,4,197952,2844,174,44,,,0,0,,,,,,,,,,,,,,,,,,
3.881931416981388,absorbing,,,,,,,R,15,14,617,549,8,7,15,7,0,15,0.1030642080004327,0.09499149996554479,0.1980557079659775,0.19855295796878636,222268,214796,64,64,True,True,False,False,214796,64,True,64,0.01,,176,0,False,total_elems,222268,214796,1,1,,,,0.0,64,4,214796,2972,174,44,,,0,0,,,,,,,,,,,,,,,,,,
4.127885000023525,absorbing,,,,,,,L,16,14,617,549,8,7,15,7,0,15,0.10959462495520711,0.13144425000064075,0.24103887495584786,0.24156095797661692,223464,265848,64,64,True,True,False,False,223464,64,True,64,0.01,,176,0,False,total_elems,223464,265848,1,1,,,,0.0,64,4,223464,2996,174,44,,,0,0,,,,,,,,,,,,,,,,,,
4.466448042017873,absorbing,,,,,,,L,17,14,617,549,9,7,16,8,1,16,0.1941005410044454,0.13934954203432426,0.33345008303876966,0.33395358303096145,188096,226112,64,64,True,True,False,False,188096,64,True,64,0.01,,176,0,False,total_elems,188096,226112,1,1,,,,0.0,64,4,188096,2782,174,44,,,0,0,,,,,,,,,,,,,,,,,,
4.705995249969419,absorbing,,,,,,,L,18,14,617,549,9,7,16,7,0,16,0.12473120802314952,0.10961562499869615,0.23434683302184567,0.23485412501031533,131996,147768,64,64,True,True,False,False,131996,64,True,64,0.01,,176,0,False,total_elems,131996,147768,1,1,,,,0.0,64,4,131996,2236,174,44,,,0,0,,,,,,,,,,,,,,,,,,
4.868265166995116,absorbing,,,,,,,L,19,14,617,549,9,7,16,6,0,16,0.06900854100240394,0.08824574999744073,0.15725429099984467,0.1577614169800654,114772,125700,64,64,True,True,False,False,114772,64,True,64,0.01,,176,0,False,total_elems,114772,125700,1,1,,,,0.0,64,4,114772,2124,174,44,,,0,0,,,,,,,,,,,,,,,,,,
4.9994656249764375,absorbing,,,,,,,L,20,14,617,549,9,7,16,7,0,16,0.052831207984127104,0.07308012497378513,0.12591133295791224,0.12639549997402355,113264,117720,64,64,True,True,False,False,113264,64,True,64,0.01,,176,0,False,total_elems,113264,117720,1,1,,,,0.0,64,4,113264,2106,174,44,,,0,0,,,,,,,,,,,,,,,,,,
5.14189400000032,absorbing,,,,,,,R,20,15,617,549,9,8,17,7,1,17,0.06602537498110905,0.07119070802582428,0.13721608300693333,0.13770345802186057,130736,118988,64,64,True,True,False,False,118988,64,True,64,0.01,,176,0,False,total_elems,130736,118988,1,1,,,,0.0,64,4,118988,2188,174,44,,,0,0,,,,,,,,,,,,,,,,,,
5.283324583026115,absorbing,,,,,,,R,20,16,617,549,9,9,18,7,1,18,0.07202799996593967,0.06372258299961686,0.13575058296555653,0.13625479099573568,122204,109448,64,64,True,True,False,False,109448,64,True,64,0.01,,176,0,False,total_elems,122204,109448,1,1,,,,0.0,64,4,109448,2156,174,44,,,0,0,,,,,,,,,,,,,,,,,,
5.422484082984738,absorbing,,,,,,,R,20,17,617,549,9,11,20,6,2,20,0.0697680419543758,0.06394487502984703,0.13371291698422283,0.13423187501030043,126016,120836,64,64,True,True,False,False,120836,64,True,64,0.01,,176,0,False,total_elems,126016,120836,1,1,,,,0.0,64,4,120836,2268,174,44,,,0,0,,,,,,,,,,,,,,,,,,
5.574316832993645,absorbing,,,,,,,L,21,17,617,549,9,11,20,8,0,20,0.08069083298323676,0.06571166700450704,0.1464024999877438,0.14689112501218915,138524,144208,64,64,True,True,False,False,138524,64,True,64,0.01,,176,0,False,total_elems,138524,144208,1,1,,,,0.0,64,4,138524,2410,174,44,,,0,0,,,,,,,,,,,,,,,,,,
5.74102579196915,absorbing,,,,,,,L,22,17,617,549,9,11,20,8,0,20,0.09135879197856411,0.06990862503880635,0.16126741701737046,0.16176062502199784,133936,142548,64,64,True,True,False,False,133936,64,True,64,0.01,,176,0,False,total_elems,133936,142548,1,1,,,,0.0,64,4,133936,2202,174,44,,,0,0,,,,,,,,,,,,,,,,,,
5.908346624986734,absorbing,,,,,,,L,23,17,617,549,10,11,21,7,1,21,0.09829883300699294,0.06345091597177088,0.16174974897876382,0.16223495901795104,104476,107804,64,64,True,True,False,False,104476,64,True,64,0.01,,176,0,False,total_elems,104476,107804,1,1,,,,0.0,64,4,104476,1974,174,44,,,0,0,,,,,,,,,,,,,,,,,,
6.0466770000057295,absorbing,,,,,,,L,24,17,617,549,11,11,22,6,1,22,0.06381150003289804,0.06844412500504404,0.13225562503794208,0.13277120800921693,105428,119472,64,64,True,True,False,False,105428,64,True,64,0.01,,176,0,False,total_elems,105428,119472,1,1,,,,0.0,64,4,105428,2010,174,44,,,0,0,,,,,,,,,,,,,,,,,,
6.180351458024234,absorbing,,,,,,,L,25,17,617,549,12,11,23,6,1,23,0.06174762500450015,0.06593783397693187,0.12768545898143202,0.12826354196295142,112136,117836,64,63,True,False,False,False,112136,64,True,64,0.01,,176,0,False,total_elems,112136,117836,1,1,,,,0.0,64,4,112136,2030,174,44,,,0,0,,,,,,,,,,,,,,,,,,
6.324309375020675,absorbing,,,,,,,R,25,18,617,549,12,12,24,7,1,24,0.07678000000305474,0.061382707965094596,0.13816270796814933,0.13868254102999344,86412,80852,63,63,False,False,False,False,80852,63,False,64,0.01,,176,0,False,total_elems,86412,80852,1,1,,,,0.0,63,4,80852,1808,174,44,,,0,0,,,,,,,,,,,,,,,,,,
6.454511000018101,absorbing,,,,,,,R,25,19,617,549,12,12,24,9,0,24,0.07340304099489003,0.05060391698498279,0.12400695797987282,0.12450475001242012,89284,72968,64,64,True,True,False,False,72968,64,True,64,0.01,,176,0,False,total_elems,89284,72968,1,1,,,,0.0,64,4,72968,1728,174,44,,,0,0,,,,,,,,,,,,,,,,,,
6.569916624983307,absorbing,,,,,,,L,26,19,617,549,15,12,27,4,3,27,0.06368816603207961,0.045822791988030076,0.10951095802010968,0.10999720799736679,85420,91460,64,64,True,True,False,False,85420,64,True,64,0.01,,176,0,False,total_elems,85420,91460,1,1,,,,0.0,64,4,85420,1834,174,44,,,0,0,,,,,,,,,,,,,,,,,,
6.666517750010826,absorbing,,,,,,,L,27,19,617,549,15,12,27,6,0,27,0.03999825002392754,0.050560542033053935,0.09055879205698147,0.09106204099953175,84456,112504,64,64,True,True,False,False,84456,64,True,64,0.01,,176,0,False,total_elems,84456,112504,1,1,,,,0.0,64,4,84456,1852,174,44,,,0,0,,,,,,,,,,,,,,,,,,
6.7838136670179665,absorbing,,,,,,,L,28,19,617,549,16,12,28,7,1,28,0.05902408296242356,0.052195917000062764,0.11121999996248633,0.11175287503283471,106360,113000,64,64,True,True,False,False,106360,64,True,64,0.01,,176,0,False,total_elems,106360,113000,1,1,,,,0.0,64,4,106360,1938,174,44,,,0,0,,,,,,,,,,,,,,,,,,
6.966846624971367,absorbing,,,,,,,R,28,20,617,549,16,12,28,9,0,28,0.10740612499648705,0.06970074999844655,0.1771068749949336,0.1776318330084905,94544,93320,64,64,True,True,False,False,93320,64,True,64,0.01,,176,0,False,total_elems,94544,93320,1,1,,,,0.0,64,4,93320,1894,174,44,,,0,0,,,,,,,,,,,,,,,,,,
7.126660000008997,absorbing,,,,,,,L,29,20,617,549,18,12,30,8,2,30,0.09523108304711059,0.05840570799773559,0.15363679104484618,0.15410650003468618,87236,101236,64,64,True,True,False,False,87236,64,True,64,0.01,,176,0,False,total_elems,87236,101236,1,1,,,,0.0,64,4,87236,1940,174,44,,,0,0,,,,,,,,,,,,,,,,,,
7.246007832989562,absorbing,,,,,,,L,30,20,617,549,18,12,30,12,0,30,0.05269441701238975,0.060503709013573825,0.11319812602596357,0.11370895896106958,92408,116368,60,64,False,True,False,False,92408,60,False,64,0.01,,176,0,False,total_elems,92408,116368,1,1,,,,0.0,60,4,92408,2012,174,44,,,0,0,,,,,,,,,,,,,,,,,,
7.424649249995127,absorbing,,,,,,,R,30,21,617,549,18,12,30,9,0,30,0.11327441700268537,0.05918749998090789,0.17246191698359326,0.1729591659968719,124764,113640,61,60,False,False,False,False,113640,60,False,64,0.01,,176,0,False,total_elems,124764,113640,1,1,,,,0.0,60,4,113640,2138,174,44,,,0,0,,,,,,,,,,,,,,,,,,
7.657002958003432,absorbing,,,,,,,L,31,21,617,549,20,12,32,8,2,32,0.14066887501394376,0.08532891602953896,0.22599779104348272,0.22650745802093297,129956,140160,64,64,True,True,False,False,129956,64,True,64,0.01,,176,0,False,total_elems,129956,140160,1,1,,,,0.0,64,4,129956,2288,174,44,,,0,0,,,,,,,,,,,,,,,,,,
7.857463916996494,absorbing,,,,,,,L,32,21,617,549,23,12,35,7,3,35,0.09327516698976979,0.0998913340154104,0.19316650100518018,0.19400550000136718,145240,153508,64,64,True,True,False,False,145240,64,True,64,0.01,,176,0,False,total_elems,145240,153508,1,1,,,,0.0,64,4,145240,2458,174,44,,,0,0,,,,,,,,,,,,,,,,,,
8.069200832978822,absorbing,,,,,,,R,32,22,617,549,23,13,36,10,1,36,0.10387158300727606,0.09736154199345037,0.20123312500072643,0.20353991602314636,168004,164544,64,63,True,False,False,False,164544,63,False,64,0.01,,176,0,False,total_elems,168004,164544,1,1,,,,0.0,63,4,164544,2590,174,44,,,0,0,,,,,,,,,,,,,,,,,,
8.291173707984854,absorbing,,,,,,,L,33,22,617,549,24,13,37,9,1,37,0.09533333400031552,0.118625917006284,0.21395925100659952,0.21448533301008865,181940,192536,64,64,True,True,False,False,181940,64,True,64,0.01,,176,0,False,total_elems,181940,192536,1,1,,,,0.0,64,4,181940,2742,174,44,,,0,0,,,,,,,,,,,,,,,,,,
8.540742749988567,absorbing,,,,,,,L,34,22,617,549,24,13,37,7,0,37,0.11147225002059713,0.13146704202517867,0.2429392920457758,0.24347175000002608,206248,207296,64,64,True,True,False,False,206248,64,True,64,0.01,,176,0,False,total_elems,206248,207296,1,1,,,,0.0,64,4,206248,2938,174,44,,,0,0,,,,,,,,,,,,,,,,,,
8.820980041986331,absorbing,,,,,,,R,34,23,617,549,24,13,37,11,0,37,0.14694591599982232,0.12645291700027883,0.27339883300010115,0.27392454200889915,212872,203528,64,64,True,True,False,False,203528,64,True,64,0.01,,176,0,False,total_elems,212872,203528,1,1,,,,0.0,64,4,203528,2882,174,44,,,0,0,,,,,,,,,,,,,,,,,,
9.098766583018005,absorbing,,,,,,,R,34,24,617,549,24,14,38,10,1,38,0.15076966700144112,0.12016999995103106,0.2709396669524722,0.27150654199067503,215380,196448,64,64,True,True,False,False,196448,64,True,64,0.01,,176,0,False,total_elems,215380,196448,1,1,,,,0.0,64,4,196448,2796,174,44,,,0,0,,,,,,,,,,,,,,,,,,
9.323096957989037,absorbing,,,,,,,R,34,25,617,549,24,15,39,8,1,39,0.12857412500306964,0.08867270802147686,0.2172468330245465,0.2178299580118619,191040,172532,64,64,True,True,False,False,172532,64,True,64,0.01,,176,0,False,total_elems,191040,172532,1,1,,,,0.0,64,4,172532,2662,174,44,,,0,0,,,,,,,,,,,,,,,,,,
9.507120832975488,absorbing,,,,,,,R,34,26,617,549,24,15,39,8,0,39,0.10547658300492913,0.07153170899255201,0.17700829199748114,0.1775738340220414,173052,167512,64,60,True,False,False,False,167512,60,False,64,0.01,,176,0,False,total_elems,173052,167512,1,1,,,,0.0,60,4,167512,2614,174,44,,,0,0,,,,,,,,,,,,,,,,,,
9.698245832987595,absorbing,,,,,,,L,35,26,617,549,27,15,42,6,3,42,0.10677129204850644,0.07735866704024374,0.18412995908875018,0.18464408401632681,155364,157072,64,64,True,True,False,False,155364,64,True,64,0.01,,176,0,False,total_elems,155364,157072,1,1,,,,0.0,64,4,155364,2544,174,44,,,0,0,,,,,,,,,,,,,,,,,,
9.874626417004038,absorbing,,,,,,,L,36,26,617,549,32,15,47,5,5,47,0.10276508302194998,0.06637537502683699,0.16914045804878697,0.16970166598912328,112012,140620,61,62,False,False,False,False,112012,61,False,64,0.01,,176,0,False,total_elems,112012,140620,1,1,,,,0.0,61,4,112012,2194,174,44,,,0,0,,,,,,,,,,,,,,,,,,
9.997607750003226,absorbing,,,,,,,L,37,26,617,549,32,15,47,10,0,47,0.05611633404623717,0.05919887503841892,0.11531520908465609,0.1159149999730289,109884,117744,63,64,False,True,False,False,109884,63,False,64,0.01,,176,0,False,total_elems,109884,117744,1,1,,,,0.0,63,4,109884,2178,174,44,,,0,0,,,,,,,,,,,,,,,,,,
10.132533374999184,absorbing,,,,,,,L,38,26,617,549,33,15,48,7,1,48,0.06768566597020254,0.060034208989236504,0.12771987495943904,0.12827879202086478,106776,130200,64,64,True,True,False,False,106776,64,True,64,0.01,,176,0,False,total_elems,106776,130200,1,1,,,,0.0,64,4,106776,2104,174,44,,,0,0,,,,,,,,,,,,,,,,,,
10.259860999998637,absorbing,,,,,,,L,39,26,617,549,34,15,49,8,1,49,0.05867341597331688,0.06153541599633172,0.1202088319696486,0.12074491701787338,95144,127360,60,64,False,True,False,False,95144,60,False,64,0.01,,176,0,False,total_elems,95144,127360,1,1,,,,0.0,60,4,95144,1984,174,44,,,0,0,,,,,,,,,,,,,,,,,,
10.372775416995864,absorbing,,,,,,,L,40,26,617,549,34,15,49,7,0,49,0.04937662498559803,0.056232416012790054,0.10560904099838808,0.10615616705035791,94104,122616,58,64,False,True,False,False,94104,58,False,64,0.01,,176,0,False,total_elems,94104,122616,1,1,,,,0.0,58,4,94104,1988,174,44,,,0,0,,,,,,,,,,,,,,,,,,
10.485906541987788,absorbing,,,,,,,L,41,26,617,549,34,15,49,7,0,49,0.05085891601629555,0.055072582967113703,0.10593149898340926,0.10647250001784414,100880,119876,57,64,False,True,False,False,100880,57,False,64,0.01,,176,0,False,total_elems,100880,119876,1,1,,,,0.0,57,4,100880,2070,174,44,,,0,0,,,,,,,,,,,,,,,,,,
10.608014249999542,absorbing,,,,,,,L,42,26,617,549,34,15,49,7,0,49,0.05923629202879965,0.055247874988708645,0.1144841670175083,0.1150180830154568,117600,123888,56,64,False,True,False,False,117600,56,False,64,0.01,,176,0,False,total_elems,117600,123888,1,1,,,,0.0,56,4,117600,2202,174,44,,,0,0,,,,,,,,,,,,,,,,,,
10.761932666995563,absorbing,,,,,,,R,42,27,617,549,34,15,49,7,0,49,0.08680408302461728,0.05885562498588115,0.14565970801049843,0.1461846249876544,143508,141292,64,64,True,True,False,False,141292,64,True,64,0.01,,176,0,False,total_elems,143508,141292,1,1,,,,0.0,64,4,141292,2380,174,44,,,0,0,,,,,,,,,,,,,,,,,,
10.964819499989972,absorbing,,,,,,,R,42,28,617,549,34,16,50,6,1,50,0.10368458303855732,0.09162491699680686,0.19530950003536418,0.1958560420316644,160148,152564,58,58,False,False,False,False,152564,58,False,64,0.01,,176,0,False,total_elems,160148,152564,1,1,,,,0.0,58,4,152564,2436,174,44,,,0,0,,,,,,,,,,,,,,,,,,
